 --------------------------------------------------
 Mach Number =   0.29999999999999999     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
   114.00000000000000       0.63784771121330275       -5.5017273678664171       -1.2846401475864595     
   114.99999999999999       0.69974511382810478       -5.4768280983496398       -1.2648827102324443     
   116.00000000000000       0.76395592630870868       -5.4471147504847846       -1.2444566987002483     
   117.00000000000000       0.83017095349183190       -5.4123286739677257       -1.2233939712180282     
   118.00000000000000       0.89805666634346393       -5.3722391605209214       -1.2017264969683206     
   119.00000000000000       0.96725755120369494       -5.3266455420870020       -1.1794863758751331     
   119.99999999999999        1.0373986503205965       -5.2753790890833328       -1.1567058536763777     
   121.00000000000000        1.1080882752417960       -5.2183046910975186       -1.1334173325193679     
   122.00000000000000        1.1789208731327967       -5.1553223041849483       -1.1096533773257973     
   123.00000000000001        1.2494800247562345       -5.0863681508283500       -1.0854467181764884     
   124.00000000000000        1.3193415516855269       -5.0114156606212665       -1.0608302489664758     
   124.99999999999999        1.3880767093485478       -4.9304761418257348       -1.0358370225782987     
   126.00000000000000        1.4552554417060131       -4.8435991761158421       -1.0105002428165797     
   127.00000000000003        1.5204496727739663       -4.7508727310344119      -0.98485325334056062     
   128.00000000000000        1.5832366097999580       -4.6524229869450853      -0.95892952382361119     
   129.00000000000000        1.6432020327036465       -4.5484138775386116      -0.93276263356045275     
   130.00000000000000        1.6999435443940911       -4.4390463452333666      -0.90638625273389339     
   131.00000000000003        1.7530737567770862       -4.3245573150785619      -0.87983412154380081     
   132.00000000000000        1.8022233876658948       -4.2052183930079741      -0.85314002739180617     
   133.00000000000000        1.8470442444025079       -4.0813342964844308      -0.82633778030610572     
   133.99999999999997        1.8872120707804465       -3.9532410277053303      -0.79946118678175837     
   135.00000000000000        1.9224292348277303       -3.8213038015901968      -0.77254402220313145     
   136.00000000000000        1.9524272361512809       -3.6859147427279093      -0.74562000200674750     
   137.00000000000000        1.9769690128539739       -3.5474903673087339      -0.71872275173467115     
   137.99999999999997        1.9958510295027638       -3.4064688677905575      -0.69188577612089308     
   139.00000000000000        2.0089051292371174       -3.2633072196378592      -0.66514242734579254     
   140.00000000000000        2.0160001348534085       -3.1184781309117060      -0.63852587258683557     
   141.00000000000000        2.0170431855638356       -2.9724668567713644      -0.61206906098703817     
   142.00000000000000        2.0119807980995619       -2.8257679020610817      -0.58580469015656778     
   143.00000000000000        2.0007996428868271       -2.6788816360918934      -0.55976517231695433     
   144.00000000000000        1.9835270281594679       -2.5323108444805991      -0.53398260019189214     
   145.00000000000000        1.9602310870642115       -2.3865572434703402      -0.50848871274341834     
   146.00000000000000        1.9310206650483959       -2.2421179825261266      -0.48331486084738007     
   147.00000000000000        1.8960449070789975       -2.0994821611699210      -0.45849197299749128     
   148.00000000000000        1.8554925465067666       -1.9591273859936209      -0.43405052112296288     
   149.00000000000000        1.8095908996453633       -1.8215163935640895      -0.41002048660060475     
   150.00000000000003        1.7586045723631163       -1.6870937645130208      -0.38643132653846302     
   151.00000000000000        1.7028338871693174       -1.5562827534910484      -0.36331194040438919     
   152.00000000000000        1.6426130414000299       -1.4294822588630787      -0.34069063706951247     
   153.00000000000000        1.5783080091541928       -1.3070639550356795      -0.31859510233331612     
   154.00000000000003        1.5103142015843438       -1.1893696091490207      -0.29705236699390103     
   155.00000000000000        1.4390539019918909       -1.0767086025372601      -0.27608877552406119     
   156.00000000000000        1.3649734939008447      -0.96935567587977445      -0.25572995541096255     
   156.99999999999997        1.2885405018733818      -0.86754891533647427      -0.23600078721451115     
   158.00000000000000        1.2102404662728419      -0.77148799519952793      -0.21692537539687437     
   159.00000000000000        1.1305736744636536      -0.68133269071302605      -0.19852701997312358     
   160.00000000000000        1.0500517720550451      -0.59720167272537739      -0.18082818903052492     
   160.99999999999997       0.96919427873413577      -0.51917159376277022      -0.16385049216166306     
   162.00000000000000       0.88852503399199056      -0.44727647296006873      -0.14761465485429331     
   163.00000000000000       0.80856859861185115      -0.38150738507538490      -0.13214049387859497     
   164.00000000000000       0.72984663816282502      -0.32181245656241275      -0.11744689371030902     
   164.99999999999997       0.65287431491819947      -0.26809716939790768      -0.10355178402613884     
   166.00000000000003       0.57815671459602791      -0.22022497107658723       -9.0472118305681665E-002
   167.00000000000000       0.50618533409908661      -0.17801818691168034       -7.8223853572109800E-002
   168.00000000000000       0.43743465601531062      -0.14125922853008110       -6.6821931301799142E-002
   169.00000000000000       0.37235883502910877      -0.10969209024780240       -5.6280259531097575E-002
   170.00000000000000       0.31138852059475647       -8.3024122867167330E-002  -4.6611696186457344E-002
   171.00000000000000       0.25492783924105417       -6.0928072369811341E-002  -3.7828033662187566E-002
   172.00000000000000       0.20335155871768840       -4.3044369005357422E-002  -2.9939984668154233E-002
   173.00000000000000       0.15700245486942158       -2.8983650407810310E-002  -2.2957169367826172E-002
   174.00000000000000       0.11618890064056077       -1.8329500625391071E-002  -1.6888103825158034E-002
   174.99999999999997        8.1182694985174358E-002  -1.0641385338647422E-002  -1.1740189776895647E-002
   175.99999999999997        5.2217147695081963E-002  -5.4577620762389376E-003  -7.5197057450130077E-003
   177.00000000000003        2.9485434275508520E-002  -2.2993429315257457E-003  -4.2317995021030385E-003
   178.00000000000000        1.3139233008749062E-002  -6.7248614367785675E-004  -1.8804819006825681E-003
   179.00000000000000        3.2876542658960462E-003  -7.2691944564820687E-005  -4.6862207551322190E-004
   180.00000000000000       -3.5300304826020697E-006   1.1822706391576434E-005   2.0559738092249157E-006
 --------------------------------------------------
 Mach Number =    1.0000000000000000     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -180.00000000000000        4.2076524063624580E-006   5.4000436088215633E-006  -4.8154002642654766E-008
  -179.00000000000000       -3.9535646463327570E-003  -8.9884373567441218E-005   4.7083746110837879E-004
  -178.00000000000000       -1.5804141614009837E-002  -7.6080313229902449E-004   1.8829301965459357E-003
  -177.00000000000003       -3.5477642993730935E-002  -2.5793618504966979E-003   4.2345095508250601E-003
  -175.99999999999997       -6.2858111981609815E-002  -6.1101471756543589E-003   7.5227103915812572E-003
  -174.99999999999997       -9.7784278493326937E-002  -1.1906682265939682E-002   1.1743526444797758E-002
  -174.00000000000000      -0.14005062003017676       -2.0507859000247611E-002   1.6891815174140613E-002
  -173.00000000000000      -0.18940871254380537       -3.2434471618268040E-002   2.2961304044434059E-002
  -172.00000000000000      -0.24556886162282932       -4.8185875748837079E-002   2.9944598161613829E-002
  -171.00000000000000      -0.30820200232239403       -6.8236795863920452E-002   3.7833189279818241E-002
  -170.00000000000000      -0.37694185404119118       -9.3034303108325209E-002   4.6617466164612702E-002
  -169.00000000000000      -0.45138731503666224      -0.12299498420670937        5.6286726299676793E-002
  -168.00000000000000      -0.53110507946767382      -0.15850232074900469        6.6829188922647983E-002
  -167.00000000000000      -0.61563245828281332      -0.19990429661632331        7.8232009374192446E-002
  -166.00000000000003      -0.70448038383711087      -0.24751124963995255        9.0481294742761689E-002
  -164.99999999999997      -0.79713657683678840      -0.30159398180008840       0.10356212078591265     
  -164.00000000000000      -0.89306885308561101      -0.36238214038316025       0.11745855010750836     
  -163.00000000000000      -0.99172854654881559      -0.43006288053882885       0.13215365156857142     
